"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-03","2015","02","03","","9.2","","3.7","","6.5","","11.5","","0.0","","0.7","","0.0","","0.7","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-04","2015","02","04","","7.8","","6.5","","7.2","","10.8","","0.0","","2.6","","0.0","","2.6","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-05","2015","02","05","","11.4","","6.6","","9.0","","9.0","","0.0","","22.4","","0.0","","22.4","","","","14","","46",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-06","2015","02","06","","13.7","","9.5","","11.6","","6.4","","0.0","","16.2","","0.0","","16.2","","","","18","","37",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-07","2015","02","07","","14.4","","7.6","","11.0","","7.0","","0.0","","9.2","","0.0","","9.2","","","","23","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-08","2015","02","08","","12.3","","8.7","","10.5","","7.5","","0.0","","1.6","","0.0","","1.6","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-09","2015","02","09","","10.9","","8.5","","9.7","","8.3","","0.0","","17.0","","0.0","","17.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-10","2015","02","10","","13.4","","8.5","","11.0","","7.0","","0.0","","3.2","","0.0","","3.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-11","2015","02","11","","11.1","","6.2","","8.7","","9.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-12","2015","02","12","","10.1","","7.7","","8.9","","9.1","","0.0","","4.8","","0.0","","4.8","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-13","2015","02","13","","13.5","","8.1","","10.8","","7.2","","0.0","","3.4","","0.0","","3.4","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-14","2015","02","14","","11.1","","3.6","","7.4","","10.6","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-15","2015","02","15","","11.0","","2.0","","6.5","","11.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-16","2015","02","16","","13.3","","2.5","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-17","2015","02","17","","13.7","","1.4","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-18","2015","02","18","","10.9","","1.3","","6.1","","11.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-19","2015","02","19","","10.6","","2.9","","6.8","","11.2","","0.0","","1.4","","0.0","","1.4","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-20","2015","02","20","","10.1","","5.0","","7.6","","10.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-21","2015","02","21","","12.6","","2.1","","7.4","","10.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-22","2015","02","22","","10.3","","0.2","","5.3","","12.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-23","2015","02","23","","10.8","","-0.5","","5.2","","12.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-24","2015","02","24","","9.8","","0.1","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-25","2015","02","25","","8.5","","0.6","","4.6","","13.4","","0.0","","0.6","","0.0","","0.6","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-26","2015","02","26","","9.9","","6.6","","8.3","","9.7","","0.0","","8.2","","0.0","","8.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-27","2015","02","27","","10.0","","6.6","","8.3","","9.7","","0.0","","16.2","","0.0","","16.2","","","","5","","44",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-02-28","2015","02","28","","11.7","","-0.1","","5.8","","12.2","","0.0","","0.0","","0.0","","0.0","","","","3","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-01","2015","03","01","","8.4","","-1.4","","3.5","","14.5","","0.0","","4.2","","0.0","","4.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-02","2015","03","02","","12.2","","1.9","","7.1","","10.9","","0.0","","0.8","","0.0","","0.8","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-03","2015","03","03","","8.9","","-0.6","","4.2","","13.8","","0.0","","0.0","","0.0","","0.0","","","","6","","39",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-04","2015","03","04","","9.3","","-2.2","","3.6","","14.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-05","2015","03","05","","9.8","","0.2","","5.0","","13.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-06","2015","03","06","","12.4","","1.4","","6.9","","11.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-07","2015","03","07","","13.5","","1.5","","7.5","","10.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-08","2015","03","08","","12.2","","1.7","","7.0","","11.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-09","2015","03","09","","12.3","","1.2","","6.8","","11.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-10","2015","03","10","","13.0","","4.6","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-11","2015","03","11","","13.3","","7.8","","10.6","","7.4","","0.0","","0.8","","0.0","","0.8","","","","12","","43",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-12","2015","03","12","","16.6","","8.7","","12.7","","5.3","","0.0","","0.0","T","0.0","","0.0","T","","","13","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-13","2015","03","13","","14.8","","6.7","","10.8","","7.2","","0.0","","0.6","","0.0","","0.6","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-14","2015","03","14","","15.2","","8.9","","12.1","","5.9","","0.0","","12.2","","0.0","","12.2","","","","24","","67",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-15","2015","03","15","","9.4","","6.2","","7.8","","10.2","","0.0","","26.4","","0.0","","26.4","","","","35","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-16","2015","03","16","","12.2","","2.5","","7.4","","10.6","","0.0","","0.6","","0.0","","0.6","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-17","2015","03","17","","12.1","","4.0","","8.1","","9.9","","0.0","","0.8","","0.0","","0.8","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-18","2015","03","18","","12.9","","2.9","","7.9","","10.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-19","2015","03","19","","10.3","","7.4","","8.9","","9.1","","0.0","","13.2","","0.0","","13.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-20","2015","03","20","","11.6","","8.5","","10.1","","7.9","","0.0","","7.8","","0.0","","7.8","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-21","2015","03","21","","13.1","","5.5","","9.3","","8.7","","0.0","","13.8","","0.0","","13.8","","","","23","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-22","2015","03","22","","11.4","","4.1","","7.8","","10.2","","0.0","","0.4","","0.0","","0.4","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-23","2015","03","23","","9.2","","2.7","","6.0","","12.0","","0.0","","2.2","","0.0","","2.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-24","2015","03","24","","12.4","","2.0","","7.2","","10.8","","0.0","","0.0","T","0.0","","0.0","T","","","21","","37",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-25","2015","03","25","","12.7","","7.3","","10.0","","8.0","","0.0","","5.0","","0.0","","5.0","","","","13","","50",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-26","2015","03","26","","15.4","","9.9","","12.7","","5.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-27","2015","03","27","","14.2","","7.4","","10.8","","7.2","","0.0","","1.0","","0.0","","1.0","","","","23","","46",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-28","2015","03","28","","14.3","","9.9","","12.1","","5.9","","0.0","","0.0","T","0.0","","0.0","T","","","19","","50",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-29","2015","03","29","","11.8","","8.9","","10.4","","7.6","","0.0","","4.6","","0.0","","4.6","","","","15","","37",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-30","2015","03","30","","15.9","","9.1","","12.5","","5.5","","0.0","","0.2","","0.0","","0.2","","","","14","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-03-31","2015","03","31","","14.3","","4.0","","9.2","","8.8","","0.0","","1.0","","0.0","","1.0","","","","28","","52",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-01","2015","04","01","","11.8","","1.7","","6.8","","11.2","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-02","2015","04","02","","11.6","","2.4","","7.0","","11.0","","0.0","","0.2","","0.0","","0.2","","","","15","","37",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-03","2015","04","03","","10.6","","2.9","","6.8","","11.2","","0.0","","0.0","T","0.0","","0.0","T","","","28","","44",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-04","2015","04","04","","11.1","","2.7","","6.9","","11.1","","0.0","","0.0","","0.0","","0.0","","","","14","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-05","2015","04","05","","13.0","","1.4","","7.2","","10.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-06","2015","04","06","","11.4","","1.1","","6.3","","11.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-07","2015","04","07","","13.9","","3.6","","8.8","","9.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-08","2015","04","08","","15.0","","2.8","","8.9","","9.1","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-09","2015","04","09","","14.6","","2.4","","8.5","","9.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-10","2015","04","10","","11.3","","3.8","","7.6","","10.4","","0.0","","3.2","","0.0","","3.2","","","","19","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-11","2015","04","11","","11.4","","2.4","","6.9","","11.1","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-12","2015","04","12","","12.4","","2.2","","7.3","","10.7","","0.0","","1.6","","0.0","","1.6","","","","25","","35",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-13","2015","04","13","","9.7","","4.6","","7.2","","10.8","","0.0","","0.8","","0.0","","0.8","","","","25","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-14","2015","04","14","","12.2","","3.2","","7.7","","10.3","","0.0","","4.0","","0.0","","4.0","","","","30","","43",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-15","2015","04","15","","12.2","","4.3","","8.3","","9.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-16","2015","04","16","","16.0","","2.8","","9.4","","8.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-17","2015","04","17","","17.4","","5.8","","11.6","","6.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-18","2015","04","18","","16.7","","4.4","","10.6","","7.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-19","2015","04","19","","18.2","","4.3","","11.3","","6.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-20","2015","04","20","","19.0","","5.5","","12.3","","5.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-21","2015","04","21","","18.6","","6.4","","12.5","","5.5","","0.0","","0.0","T","0.0","","0.0","T","","","25","","54",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-22","2015","04","22","","13.3","","2.2","","7.8","","10.2","","0.0","","0.0","","0.0","","0.0","","","","24","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-23","2015","04","23","","12.6","","5.9","","9.3","","8.7","","0.0","","1.6","","0.0","","1.6","","","","24","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-24","2015","04","24","","12.0","","2.0","","7.0","","11.0","","0.0","","9.0","","0.0","","9.0","","","","21","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-25","2015","04","25","","12.4","","2.0","","7.2","","10.8","","0.0","","2.2","","0.0","","2.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-26","2015","04","26","","12.9","","3.1","","8.0","","10.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-27","2015","04","27","","16.5","","9.2","","12.9","","5.1","","0.0","","3.8","","0.0","","3.8","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-28","2015","04","28","","15.9","","9.1","","12.5","","5.5","","0.0","","1.0","","0.0","","1.0","","","","26","","54",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-29","2015","04","29","","15.1","","4.2","","9.7","","8.3","","0.0","","0.0","T","0.0","","0.0","T","","","14","","43",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-04-30","2015","04","30","","13.7","","6.6","","10.2","","7.8","","0.0","","0.0","","0.0","","0.0","","","","11","","46",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-01","2015","05","01","","16.4","","7.2","","11.8","","6.2","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-02","2015","05","02","","15.2","","5.9","","10.6","","7.4","","0.0","","0.0","","0.0","","0.0","","","","29","","41",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-03","2015","05","03","","17.7","","2.8","","10.3","","7.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-04","2015","05","04","","17.3","","4.7","","11.0","","7.0","","0.0","","0.0","T","0.0","","0.0","T","","","21","","46",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-05","2015","05","05","","14.4","","6.3","","10.4","","7.6","","0.0","","0.2","","0.0","","0.2","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-06","2015","05","06","","16.1","","6.2","","11.2","","6.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-07","2015","05","07","","19.5","","6.7","","13.1","","4.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-08","2015","05","08","","23.8","","6.4","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-09","2015","05","09","","20.5","","7.9","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-10","2015","05","10","","17.9","","9.4","","13.7","","4.3","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-11","2015","05","11","","17.1","","10.6","","13.9","","4.1","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-12","2015","05","12","","17.6","","10.6","","14.1","","3.9","","0.0","","0.0","T","0.0","","0.0","T","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-13","2015","05","13","","17.9","","10.6","","14.3","","3.7","","0.0","","0.0","T","0.0","","0.0","T","","","14","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-14","2015","05","14","","17.0","","9.8","","13.4","","4.6","","0.0","","1.8","","0.0","","1.8","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-15","2015","05","15","","17.9","","9.0","","13.5","","4.5","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-16","2015","05","16","","19.1","","10.3","","14.7","","3.3","","0.0","","0.0","","0.0","","0.0","","","","12","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-17","2015","05","17","","19.1","","9.1","","14.1","","3.9","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-18","2015","05","18","","23.2","","9.9","","16.6","","1.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-19","2015","05","19","","21.1","","11.5","","16.3","","1.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-20","2015","05","20","","21.0","","8.9","","15.0","","3.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-21","2015","05","21","","21.9","","8.7","","15.3","","2.7","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-22","2015","05","22","","19.5","","10.4","","15.0","","3.0","","0.0","","0.0","T","0.0","","0.0","T","","","13","","33",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-23","2015","05","23","","17.5","","9.1","","13.3","","4.7","","0.0","","0.0","","0.0","","0.0","","","","14","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-24","2015","05","24","","18.6","","9.7","","14.2","","3.8","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-25","2015","05","25","","17.3","","7.8","","12.6","","5.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-26","2015","05","26","","20.6","","10.6","","15.6","","2.4","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-27","2015","05","27","","21.4","","10.5","","16.0","","2.0","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-28","2015","05","28","","22.9","","9.9","","16.4","","1.6","","0.0","","0.0","","0.0","","0.0","","","","","","<31",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-29","2015","05","29","","23.6","","10.7","","17.2","","0.8","","0.0","","0.0","","0.0","","0.0","","","","14","","32",""
"-123.43","48.65","VICTORIA INTL A","1018621","2015-05-30","2015","05","30","","18.8","","11.3","","15.1","","2.9","","0.0","","0.0","","0.0","","0.0","","","","14","","39",""
